senderTs,senderMbps,receiverTs,receiverMbps
1652.0,0.0,1652.0,0.22
1653.0,0.0,1653.0,0.185
1654.0,0.0,1654.0,0.22
1655.0,0.0,1655.0,0.301
1656.0,0.521,1656.0,0.324
1657.0,0.0,1657.0,0.104
1658.0,0.521,1658.0,0.0
1659.0,0.521,1659.0,0.0
1660.0,0.521,1660.0,0.0
1661.0,0.521,1661.0,0.0463
1662.0,0.0,1662.0,0.0
1663.0,0.0,1663.0,0.0116
1664.0,0.0,1664.0,0.209
1665.0,0.0,1665.0,0.313
1666.0,0.0,1666.0,0.324
1667.0,0.0,1667.0,0.313
1668.0,0.521,1668.0,0.324
1669.0,0.0,1669.0,0.301
1670.0,0.521,1670.0,0.255
1671.0,0.0,1671.0,0.243
1672.0,0.521,1672.0,0.29
1673.0,0.0,1673.0,0.313
1674.0,0.0,1674.0,0.313
1675.0,0.521,1675.0,0.301
1676.0,0.0,1676.0,0.29
1677.0,0.521,1677.0,0.371
1678.0,0.0,1678.0,0.394
1679.0,0.0,1679.0,0.313
1680.0,0.521,1680.0,0.174
1681.0,0.521,1681.0,0.0
1682.0,1.04,1682.0,0.0116
1683.0,0.521,1683.0,0.0348
1684.0,0.0,1684.0,0.197
1685.0,0.0,1685.0,0.301
1686.0,0.521,1686.0,0.278
1687.0,0.0,1687.0,0.278
1688.0,0.0,1688.0,0.243
1689.0,0.521,1689.0,0.232
1690.0,0.0,1690.0,0.209
1691.0,0.521,1691.0,0.185
1692.0,0.0,1692.0,0.174
1693.0,0.0,1693.0,0.127
1694.0,0.0,1694.0,0.22
1695.0,0.0,1695.0,0.0348
1696.0,0.0,1696.0,0.0
1697.0,0.521,1697.0,0.0
1698.0,0.521,1698.0,0.0463
1699.0,0.0,1699.0,0.0
1700.0,0.0,1700.0,0.0
1701.0,0.0,1701.0,0.127
1702.0,0.0,1702.0,0.266
1703.0,0.0,1703.0,0.29
1704.0,0.0,1704.0,0.29
1705.0,0.0,1705.0,0.394
1706.0,0.0,1706.0,0.452
1707.0,0.0,1707.0,0.44
1708.0,0.0,1708.0,0.324
1709.0,0.0,1709.0,0.348
1710.0,0.521,1710.0,0.382
1711.0,0.521,1711.0,0.348
1712.0,0.0,1712.0,0.336
1713.0,0.521,1713.0,0.313
1714.0,0.0,1714.0,0.0116
1715.0,1.04,1715.0,0.0
1716.0,1.56,1716.0,0.0463
1717.0,0.0,1717.0,0.0116
1718.0,0.0,1718.0,0.22
1719.0,0.0,1719.0,0.278
1720.0,0.0,1720.0,0.313
1721.0,0.0,1721.0,0.324
1722.0,0.521,1722.0,0.371
1723.0,0.0,1723.0,0.266
1724.0,0.0,1724.0,0.232
1725.0,0.521,1725.0,0.22
1726.0,0.0,1726.0,0.232
1727.0,0.521,1727.0,0.197
1728.0,0.0,1728.0,0.174
1729.0,0.521,1729.0,0.209
1730.0,0.0,1730.0,0.0811
1731.0,0.521,1731.0,0.0
1732.0,0.521,1732.0,0.0463
1733.0,0.0,1733.0,0.0
1734.0,0.0,1734.0,0.127
1735.0,0.0,1735.0,0.324
1736.0,0.0,1736.0,0.348
1737.0,0.0,1737.0,0.324
1738.0,0.0,1738.0,0.336
1739.0,0.521,1739.0,0.336
1740.0,0.0,1740.0,0.348
1741.0,0.521,1741.0,0.324
1742.0,0.521,1742.0,0.405
1743.0,0.0,1743.0,0.324
1744.0,0.521,1744.0,0.22
1745.0,0.521,1745.0,0.0348
1746.0,0.521,1746.0,0.0
1747.0,0.0,1747.0,0.0
1748.0,0.521,1748.0,0.0463
1749.0,0.0,1749.0,0.0
1750.0,0.0,1750.0,0.0
1751.0,0.0,1751.0,0.104
1752.0,0.0,1752.0,0.29
1753.0,0.0,1753.0,0.278
1754.0,0.0,1754.0,0.29
1755.0,0.0,1755.0,0.394
1756.0,0.0,1756.0,0.452
1757.0,0.0,1757.0,0.417
1758.0,0.0,1758.0,0.266
1759.0,0.0,1759.0,0.278
1760.0,0.0,1760.0,0.324
1761.0,0.521,1761.0,0.336
1762.0,0.0,1762.0,0.336
1763.0,0.521,1763.0,0.324
1764.0,0.521,1764.0,0.0695
1765.0,0.521,1765.0,0.0
1766.0,0.521,1766.0,0.0
1767.0,1.56,1767.0,0.0579
1768.0,0.0,1768.0,0.336
1769.0,0.0,1769.0,0.266
1770.0,0.521,1770.0,0.185
1771.0,0.0,1771.0,0.0695
1772.0,0.0,1772.0,0.0927
1773.0,0.0,1773.0,0.0811
1774.0,0.0,1774.0,0.0463
1775.0,0.521,1775.0,0.0463
1776.0,0.0,1776.0,0.0811
1777.0,0.0,1777.0,0.0811
1778.0,0.0,1778.0,0.0
1779.0,0.0,1779.0,0.0
1780.0,0.0,1780.0,0.0
1781.0,0.0,1781.0,0.0
1782.0,0.0,1782.0,0.0116
1783.0,0.0,1783.0,0.0232
1784.0,0.0,1784.0,0.0116
1785.0,0.0,1785.0,0.0
1786.0,0.0,1786.0,0.0
1787.0,0.0,1787.0,0.0
1788.0,0.0,1788.0,0.139
1789.0,0.0,1789.0,0.301
1790.0,0.0,1790.0,0.301
1791.0,0.0,1791.0,0.301
1792.0,0.0,1792.0,0.29
1793.0,0.521,1793.0,0.313
1794.0,0.0,1794.0,0.29
1795.0,0.521,1795.0,0.278
1796.0,0.0,1796.0,0.336
1797.0,0.0,1797.0,0.266
1798.0,0.0,1798.0,0.22
1799.0,0.0,1799.0,0.151
1800.0,0.521,1800.0,0.139
1801.0,0.521,1801.0,0.0
1802.0,0.0,1802.0,0.0
1803.0,0.521,1803.0,0.0
1804.0,0.521,1804.0,0.0
1805.0,0.0,1805.0,0.0
1806.0,0.521,1806.0,0.0116
1807.0,0.0,1807.0,0.0348
1808.0,0.0,1808.0,0.0
1809.0,0.0,1809.0,0.0927
1810.0,0.0,1810.0,0.209
1811.0,0.0,1811.0,0.232
1812.0,0.0,1812.0,0.232
1813.0,0.0,1813.0,0.278
1814.0,0.0,1814.0,0.278
1815.0,0.521,1815.0,0.139
1816.0,0.0,1816.0,0.139
1817.0,0.0,1817.0,0.162
1818.0,0.0,1818.0,0.116
1819.0,0.521,1819.0,0.104
1820.0,0.0,1820.0,0.0463
1821.0,0.0,1821.0,0.0
1822.0,0.521,1822.0,0.0
1823.0,0.0,1823.0,0.0
1824.0,0.0,1824.0,0.0
1825.0,0.521,1825.0,0.0
1826.0,0.0,1826.0,0.0463
1827.0,0.0,1827.0,0.0
1828.0,0.0,1828.0,0.0
1829.0,0.0,1829.0,0.0579
1830.0,0.0,1830.0,0.243
1831.0,0.0,1831.0,0.266
1832.0,0.0,1832.0,0.255
1833.0,0.0,1833.0,0.232
1834.0,0.0,1834.0,0.209
1835.0,0.0,1835.0,0.232
1836.0,0.0,1836.0,0.266
1837.0,0.0,1837.0,0.255
1838.0,0.521,1838.0,0.185
1839.0,0.0,1839.0,0.104
1840.0,0.521,1840.0,0.0116
1841.0,0.0,1841.0,0.104
1842.0,0.521,1842.0,0.0
1843.0,0.521,1843.0,0.0
1844.0,0.0,1844.0,0.0
1845.0,0.0,1845.0,0.0
1846.0,0.521,1846.0,0.0463
1847.0,0.0,1847.0,0.0
1848.0,0.0,1848.0,0.0232
1849.0,0.0,1849.0,0.174
1850.0,0.0,1850.0,0.197
1851.0,0.0,1851.0,0.232
1852.0,0.0,1852.0,0.22
1853.0,0.0,1853.0,0.151
1854.0,0.0,1854.0,0.162
1855.0,0.521,1855.0,0.22
1856.0,0.0,1856.0,0.22
1857.0,0.0,1857.0,0.139
1858.0,0.0,1858.0,0.0811
1859.0,0.0,1859.0,0.0927
1860.0,0.0,1860.0,0.0811
1861.0,0.521,1861.0,0.0
1862.0,0.0,1862.0,0.0
1863.0,0.521,1863.0,0.0
1864.0,0.0,1864.0,0.0
1865.0,0.0,1865.0,0.0
1866.0,0.0,1866.0,0.0
1867.0,0.0,1867.0,0.0116
1868.0,0.521,1868.0,0.0348
1869.0,0.0,1869.0,0.0
1870.0,0.0,1870.0,0.0
1871.0,0.0,1871.0,0.0116
1872.0,0.0,1872.0,0.197
1873.0,0.0,1873.0,0.185
1874.0,0.0,1874.0,0.185
1875.0,0.0,1875.0,0.197
1876.0,0.0,1876.0,0.197
1877.0,0.0,1877.0,0.209
1878.0,0.0,1878.0,0.209
1879.0,0.0,1879.0,0.197
1880.0,0.0,1880.0,0.174
1881.0,0.0,1881.0,0.151
1882.0,0.0,1882.0,0.139
1883.0,0.0,1883.0,0.151
1884.0,0.521,1884.0,0.0695
1885.0,0.0,1885.0,0.0
1886.0,0.521,1886.0,0.0
1887.0,0.521,1887.0,0.0
1888.0,0.521,1888.0,0.0
1889.0,0.0,1889.0,0.0348
1890.0,0.0,1890.0,0.0116
1891.0,0.0,1891.0,0.0
1892.0,0.0,1892.0,0.0
1893.0,0.0,1893.0,0.0
1894.0,0.0,1894.0,0.0
1895.0,0.0,1895.0,0.0811
1896.0,0.0,1896.0,0.162
1897.0,0.0,1897.0,0.232
1898.0,0.0,1898.0,0.197
1899.0,0.0,1899.0,0.232
1900.0,0.0,1900.0,0.232
1901.0,0.0,1901.0,0.232
1902.0,0.521,1902.0,0.243
1903.0,0.0,1903.0,0.232
1904.0,0.521,1904.0,0.243
1905.0,0.0,1905.0,0.232
1906.0,0.0,1906.0,0.185
1907.0,0.0,1907.0,0.162
1908.0,0.521,1908.0,0.174
1909.0,0.0,1909.0,0.232
1910.0,0.0,1910.0,0.22
1911.0,0.0,1911.0,0.266
1912.0,0.0,1912.0,0.278
1913.0,0.521,1913.0,0.0
1914.0,0.0,1914.0,0.0
1915.0,0.0,1915.0,0.0
1916.0,0.521,1916.0,0.0
1917.0,0.0,1917.0,0.0
1918.0,0.0,1918.0,0.0
1919.0,0.521,1919.0,0.0
1920.0,0.521,1920.0,0.0
1921.0,0.0,1921.0,0.0463
1922.0,0.0,1922.0,0.0
1923.0,0.0,1923.0,0.0116
1924.0,0.0,1924.0,0.151
1925.0,0.0,1925.0,0.209
1926.0,0.0,1926.0,0.209
1927.0,0.0,1927.0,0.197
1928.0,0.0,1928.0,0.197
1929.0,0.0,1929.0,0.197
1930.0,0.0,1930.0,0.255
1931.0,0.0,1931.0,0.243
1932.0,0.521,1932.0,0.255
1933.0,0.521,1933.0,0.243
1934.0,0.521,1934.0,0.209
1935.0,0.521,1935.0,0.0
1936.0,0.521,1936.0,0.0116
1937.0,0.0,1937.0,0.0348
1938.0,0.0,1938.0,0.127
1939.0,0.0,1939.0,0.232
1940.0,0.0,1940.0,0.243
1941.0,0.0,1941.0,0.232
1942.0,0.0,1942.0,0.185
1943.0,0.521,1943.0,0.197
1944.0,0.0,1944.0,0.197
1945.0,0.0,1945.0,0.174
1946.0,0.0,1946.0,0.127
1947.0,0.521,1947.0,0.162
1948.0,0.0,1948.0,0.139
1949.0,0.0,1949.0,0.162
1950.0,0.521,1950.0,0.209
1951.0,0.0,1951.0,0.0116
1952.0,0.0,1952.0,0.0
1953.0,0.521,1953.0,0.0
1954.0,0.521,1954.0,0.0463
1955.0,0.0,1955.0,0.0
1956.0,0.0,1956.0,0.104
1957.0,0.0,1957.0,0.232
1958.0,0.0,1958.0,0.232
1959.0,0.0,1959.0,0.243
1960.0,0.521,1960.0,0.232
1961.0,0.0,1961.0,0.243
1962.0,0.521,1962.0,0.266
1963.0,0.0,1963.0,0.266
1964.0,0.0,1964.0,0.185
1965.0,0.521,1965.0,0.185
1966.0,0.0,1966.0,0.209
1967.0,0.0,1967.0,0.116
1968.0,0.0,1968.0,0.0927
1969.0,0.0,1969.0,0.0927
1970.0,0.521,1970.0,0.116
1971.0,0.0,1971.0,0.162
1972.0,0.0,1972.0,0.127
1973.0,0.521,1973.0,0.0
1974.0,0.0,1974.0,0.0
1975.0,0.521,1975.0,0.0463
1976.0,0.0,1976.0,0.0
1977.0,0.0,1977.0,0.0
1978.0,0.0,1978.0,0.104
1979.0,0.0,1979.0,0.243
1980.0,0.0,1980.0,0.255
1981.0,0.0,1981.0,0.243
1982.0,0.0,1982.0,0.29
1983.0,0.0,1983.0,0.301
1984.0,0.0,1984.0,0.301
1985.0,0.0,1985.0,0.22
1986.0,0.521,1986.0,0.174
1987.0,0.0,1987.0,0.185
1988.0,0.0,1988.0,0.174
1989.0,0.521,1989.0,0.0348
1990.0,0.521,1990.0,0.0
1991.0,0.521,1991.0,0.0
1992.0,0.521,1992.0,0.0
1993.0,0.0,1993.0,0.0463
1994.0,0.0,1994.0,0.0
1995.0,0.0,1995.0,0.0
1996.0,0.0,1996.0,0.0
1997.0,0.0,1997.0,0.0811
1998.0,0.0,1998.0,0.185
1999.0,0.0,1999.0,0.197
2000.0,0.0,2000.0,0.185
2001.0,0.0,2001.0,0.197
2002.0,0.0,2002.0,0.243
2003.0,0.0,2003.0,0.255
2004.0,0.0,2004.0,0.266
2005.0,0.0,2005.0,0.359
2006.0,0.521,2006.0,0.348
2007.0,0.0,2007.0,0.22
2008.0,0.0,2008.0,0.22
2009.0,0.0,2009.0,0.209
2010.0,0.521,2010.0,0.185
2011.0,0.521,2011.0,0.104
2012.0,0.521,2012.0,0.0
2013.0,0.0,2013.0,0.0
2014.0,0.521,2014.0,0.0
2015.0,0.521,2015.0,0.0
2016.0,0.0,2016.0,0.0
2017.0,0.0,2017.0,0.0
2018.0,0.0,2018.0,0.0463
2019.0,0.0,2019.0,0.0
2020.0,0.0,2020.0,0.0
2021.0,0.0,2021.0,0.0
2022.0,0.0,2022.0,0.0
2023.0,0.0,2023.0,0.0348
2024.0,0.0,2024.0,0.174
2025.0,0.0,2025.0,0.185
2026.0,0.0,2026.0,0.174
2027.0,0.0,2027.0,0.209
2028.0,0.0,2028.0,0.232
2029.0,0.0,2029.0,0.255
2030.0,0.521,2030.0,0.29
2031.0,0.0,2031.0,0.359
2032.0,0.0,2032.0,0.232
2033.0,0.0,2033.0,0.232
2034.0,0.521,2034.0,0.209
2035.0,0.0,2035.0,0.209
2036.0,0.0,2036.0,0.197
2037.0,0.521,2037.0,0.243
2038.0,0.0,2038.0,0.266
2039.0,0.0,2039.0,0.232
2040.0,0.521,2040.0,0.232
2041.0,0.521,2041.0,0.0232
2042.0,0.0,2042.0,0.0
2043.0,0.521,2043.0,0.0
2044.0,0.521,2044.0,0.0
2045.0,0.0,2045.0,0.0
